ipc_code,sample_count,sample_ratio,estimated_80pct_train_samples,below_2,below_5,below_10
G01N27/626,1,0.0001,0,是,是,是
B01D29/31,1,0.0001,0,是,是,是
B66F9/20,1,0.0001,0,是,是,是
B01D67/00,1,0.0001,0,是,是,是
G06V10/426,1,0.0001,0,是,是,是
B60R21/00,1,0.0001,0,是,是,是
G16H50/50,1,0.0001,0,是,是,是
E02D15/06,1,0.0001,0,是,是,是
H02S40/44,1,0.0001,0,是,是,是
F16F15/067,1,0.0001,0,是,是,是
G08B13/19,1,0.0001,0,是,是,是
H04N7/01,1,0.0001,0,是,是,是
B64G1/42,1,0.0001,0,是,是,是
G02B6/08,1,0.0001,0,是,是,是
C12Q1/6869,1,0.0001,0,是,是,是
B66C11/00,1,0.0001,0,是,是,是
G11B33/04,1,0.0001,0,是,是,是
B60B35/10,1,0.0001,0,是,是,是
B23B27/00,1,0.0001,0,是,是,是
B22C9/20,1,0.0001,0,是,是,是
D21J3/00,1,0.0001,0,是,是,是
B27B5/02,1,0.0001,0,是,是,是
G11B20/10,1,0.0001,0,是,是,是
B65B37/00,1,0.0001,0,是,是,是
B65H75/42,1,0.0001,0,是,是,是
B01J23/72,1,0.0001,0,是,是,是
B02C4/10,1,0.0001,0,是,是,是
A01K5/00,1,0.0001,0,是,是,是
A23L29/30,1,0.0001,0,是,是,是
E02D5/38,1,0.0001,0,是,是,是
H01M4/64,1,0.0001,0,是,是,是
B08B9/36,1,0.0001,0,是,是,是
B23K9/173,1,0.0001,0,是,是,是
G01N27/62,1,0.0001,0,是,是,是
B66C13/54,1,0.0001,0,是,是,是
B62B1/14,1,0.0001,0,是,是,是
B60T13/74,1,0.0001,0,是,是,是
E01B31/24,1,0.0001,0,是,是,是
B60M1/24,1,0.0001,0,是,是,是
E21D11/40,1,0.0001,0,是,是,是
F26B3/28,1,0.0001,0,是,是,是
G01N35/02,1,0.0001,0,是,是,是
H01H9/02,1,0.0001,0,是,是,是
C02F1/467,1,0.0001,0,是,是,是
H01J61/36,1,0.0001,0,是,是,是
B21C47/04,1,0.0001,0,是,是,是
B21D26/031,1,0.0001,0,是,是,是
A01N37/12,1,0.0001,0,是,是,是
G06F16/38,1,0.0001,0,是,是,是
A01G3/025,1,0.0001,0,是,是,是
G01N1/24,1,0.0001,0,是,是,是
F04F7/02,1,0.0001,0,是,是,是
F16M11/28,1,0.0001,0,是,是,是
A61G1/02,1,0.0001,0,是,是,是
A01H1/02,1,0.0001,0,是,是,是
B28C5/42,1,0.0001,0,是,是,是
A61L9/04,1,0.0001,0,是,是,是
B09B3/40,1,0.0001,0,是,是,是
A23C9/156,1,0.0001,0,是,是,是
E04F15/10,1,0.0001,0,是,是,是
A23L13/70,1,0.0001,0,是,是,是
B31F1/07,1,0.0001,0,是,是,是
F26B13/14,1,0.0001,0,是,是,是
D06B1/12,1,0.0001,0,是,是,是
G01M11/00,1,0.0001,0,是,是,是
B24B37/00,1,0.0001,0,是,是,是
B28B11/14,1,0.0001,0,是,是,是
H01M50/209,1,0.0001,0,是,是,是
D21C3/06,1,0.0001,0,是,是,是
B01D17/025,1,0.0001,0,是,是,是
G06Q20/14,1,0.0001,0,是,是,是
A47C27/08,1,0.0001,0,是,是,是
A61K49/12,1,0.0001,0,是,是,是
B60R16/033,1,0.0001,0,是,是,是
E02D29/02,1,0.0001,0,是,是,是
B01J23/62,1,0.0001,0,是,是,是
G01R31/3835,1,0.0001,0,是,是,是
G10L15/02,1,0.0001,0,是,是,是
A22C25/20,1,0.0001,0,是,是,是
C12N9/22,1,0.0001,0,是,是,是
B62M6/40,1,0.0001,0,是,是,是
B65B61/06,1,0.0001,0,是,是,是
C14B1/58,1,0.0001,0,是,是,是
H01L51/46,1,0.0001,0,是,是,是
B01J21/08,1,0.0001,0,是,是,是
E02B3/12,1,0.0001,0,是,是,是
B60N2/66,1,0.0001,0,是,是,是
F01K13/00,1,0.0001,0,是,是,是
G01G17/00,1,0.0001,0,是,是,是
A21C11/24,1,0.0001,0,是,是,是
G06V10/24,1,0.0001,0,是,是,是
H04L9/30,1,0.0001,0,是,是,是
G01B7/16,1,0.0001,0,是,是,是
D04B27/00,1,0.0001,0,是,是,是
C07D257/10,1,0.0001,0,是,是,是
B65G37/02,1,0.0001,0,是,是,是
B65H16/00,1,0.0001,0,是,是,是
B24D18/00,1,0.0001,0,是,是,是
B29C31/04,1,0.0001,0,是,是,是
H01P1/208,1,0.0001,0,是,是,是
F04D7/06,1,0.0001,0,是,是,是
C04B35/565,1,0.0001,0,是,是,是
B27B5/22,1,0.0001,0,是,是,是
B65D51/24,1,0.0001,0,是,是,是
G01S19/43,1,0.0001,0,是,是,是
B24B5/42,1,0.0001,0,是,是,是
B24B7/10,1,0.0001,0,是,是,是
F27B9/02,1,0.0001,0,是,是,是
H02K1/2788,1,0.0001,0,是,是,是
G06V30/16,1,0.0001,0,是,是,是
B60L53/62,1,0.0001,0,是,是,是
E04G1/18,1,0.0001,0,是,是,是
H02K9/197,1,0.0001,0,是,是,是
A21C11/08,1,0.0001,0,是,是,是
F16D1/08,1,0.0001,0,是,是,是
F26B11/20,1,0.0001,0,是,是,是
G05B19/414,1,0.0001,0,是,是,是
D06B15/02,1,0.0001,0,是,是,是
H05B3/84,1,0.0001,0,是,是,是
H04L41/147,1,0.0001,0,是,是,是
H02J7/14,1,0.0001,0,是,是,是
F21V21/10,1,0.0001,0,是,是,是
H01H19/08,1,0.0001,0,是,是,是
C07C319/28,1,0.0001,0,是,是,是
H04B1/08,1,0.0001,0,是,是,是
A61K31/4704,1,0.0001,0,是,是,是
A23N1/02,1,0.0001,0,是,是,是
E02D29/14,1,0.0001,0,是,是,是
C11D1/26,1,0.0001,0,是,是,是
E05B1/00,1,0.0001,0,是,是,是
A01K31/12,1,0.0001,0,是,是,是
A01N57/16,1,0.0001,0,是,是,是
B23B47/20,1,0.0001,0,是,是,是
D04B15/38,1,0.0001,0,是,是,是
B01J27/185,1,0.0001,0,是,是,是
H04L67/5651,1,0.0001,0,是,是,是
B65D25/06,1,0.0001,0,是,是,是
C08J5/24,1,0.0001,0,是,是,是
G06Q20/20,1,0.0001,0,是,是,是
A01G31/04,1,0.0001,0,是,是,是
B23K20/12,1,0.0001,0,是,是,是
G01Q60/10,1,0.0001,0,是,是,是
A61K31/7048,1,0.0001,0,是,是,是
B65D90/12,1,0.0001,0,是,是,是
F03D9/11,1,0.0001,0,是,是,是
H01M8/04298,1,0.0001,0,是,是,是
A47K13/30,1,0.0001,0,是,是,是
G06F16/535,1,0.0001,0,是,是,是
H02S40/30,1,0.0001,0,是,是,是
A42B3/04,1,0.0001,0,是,是,是
E04B1/38,1,0.0001,0,是,是,是
B02C13/09,1,0.0001,0,是,是,是
E21B19/14,1,0.0001,0,是,是,是
B03C1/20,1,0.0001,0,是,是,是
A61M5/142,1,0.0001,0,是,是,是
F17C13/08,1,0.0001,0,是,是,是
B21D11/10,1,0.0001,0,是,是,是
E01D21/10,1,0.0001,0,是,是,是
B02C13/28,1,0.0001,0,是,是,是
G08G1/00,1,0.0001,0,是,是,是
A61K31/722,1,0.0001,0,是,是,是
H01H9/16,1,0.0001,0,是,是,是
G01R11/56,1,0.0001,0,是,是,是
C25B11/093,1,0.0001,0,是,是,是
B23B25/00,1,0.0001,0,是,是,是
A01G22/25,1,0.0001,0,是,是,是
B01D21/00,1,0.0001,0,是,是,是
B21D7/06,1,0.0001,0,是,是,是
B65H29/58,1,0.0001,0,是,是,是
A47G9/08,1,0.0001,0,是,是,是
H04L67/566,1,0.0001,0,是,是,是
D02G1/02,1,0.0001,0,是,是,是
H04N13/243,1,0.0001,0,是,是,是
E04H5/00,1,0.0001,0,是,是,是
B41J2/045,1,0.0001,0,是,是,是
A01D46/30,1,0.0001,0,是,是,是
E21F17/16,1,0.0001,0,是,是,是
H04L69/18,1,0.0001,0,是,是,是
E21B21/06,1,0.0001,0,是,是,是
D06B1/14,1,0.0001,0,是,是,是
B23G1/52,1,0.0001,0,是,是,是
G01M17/02,1,0.0001,0,是,是,是
B65B65/08,1,0.0001,0,是,是,是
C22B34/14,1,0.0001,0,是,是,是
A01N63/28,1,0.0001,0,是,是,是
A23J1/12,1,0.0001,0,是,是,是
B30B15/04,1,0.0001,0,是,是,是
A23L33/105,1,0.0001,0,是,是,是
H05B47/16,1,0.0001,0,是,是,是
B01J8/02,1,0.0001,0,是,是,是
B01D71/82,1,0.0001,0,是,是,是
C04B2/02,1,0.0001,0,是,是,是
B62D65/18,1,0.0001,0,是,是,是
F03G6/06,1,0.0001,0,是,是,是
A47F7/03,1,0.0001,0,是,是,是
C01G51/00,1,0.0001,0,是,是,是
A47B21/013,1,0.0001,0,是,是,是
B23D45/02,1,0.0001,0,是,是,是
E03B5/00,1,0.0001,0,是,是,是
B32B15/20,1,0.0001,0,是,是,是
G08G1/0962,1,0.0001,0,是,是,是
E03D11/02,1,0.0001,0,是,是,是
E21F13/00,1,0.0001,0,是,是,是
E04H3/26,1,0.0001,0,是,是,是
A47B91/06,1,0.0001,0,是,是,是
G06N20/00,1,0.0001,0,是,是,是
E04G1/20,1,0.0001,0,是,是,是
B41K1/58,1,0.0001,0,是,是,是
B63B27/14,1,0.0001,0,是,是,是
B22F1/00,1,0.0001,0,是,是,是
A61K9/16,1,0.0001,0,是,是,是
F41J9/02,1,0.0001,0,是,是,是
B08B3/00,1,0.0001,0,是,是,是
E02D3/046,1,0.0001,0,是,是,是
F26B11/10,1,0.0001,0,是,是,是
C01F5/06,1,0.0001,0,是,是,是
F26B15/14,1,0.0001,0,是,是,是
G06Q50/08,1,0.0001,0,是,是,是
C09D5/34,1,0.0001,0,是,是,是
B60F5/02,1,0.0001,0,是,是,是
B65D5/02,1,0.0001,0,是,是,是
B01D53/84,1,0.0001,0,是,是,是
C21D7/06,1,0.0001,0,是,是,是
F16P1/02,1,0.0001,0,是,是,是
B25H1/18,1,0.0001,0,是,是,是
H04M1/72409,1,0.0001,0,是,是,是
A47C7/62,1,0.0001,0,是,是,是
B60P7/16,1,0.0001,0,是,是,是
A61J7/00,1,0.0001,0,是,是,是
B21D7/024,1,0.0001,0,是,是,是
C04B30/02,1,0.0001,0,是,是,是
G01B11/27,1,0.0001,0,是,是,是
G01R31/01,1,0.0001,0,是,是,是
B65D88/66,1,0.0001,0,是,是,是
H03M7/30,1,0.0001,0,是,是,是
B62D57/032,1,0.0001,0,是,是,是
G01N15/05,1,0.0001,0,是,是,是
H01M4/13,1,0.0001,0,是,是,是
G01N29/265,1,0.0001,0,是,是,是
F16F15/30,1,0.0001,0,是,是,是
B23K31/00,1,0.0001,0,是,是,是
A41G1/00,1,0.0001,0,是,是,是
H04L61/4511,1,0.0001,0,是,是,是
E02B5/00,1,0.0001,0,是,是,是
D01D13/02,1,0.0001,0,是,是,是
B01J21/18,1,0.0001,0,是,是,是
G06F40/14,1,0.0001,0,是,是,是
B29C53/80,1,0.0001,0,是,是,是
A23L11/65,1,0.0001,0,是,是,是
H02P27/08,1,0.0001,0,是,是,是
H01R43/28,1,0.0001,0,是,是,是
F16J15/34,1,0.0001,0,是,是,是
E04D13/15,1,0.0001,0,是,是,是
G01N3/04,1,0.0001,0,是,是,是
B29C41/34,1,0.0001,0,是,是,是
B65G65/48,1,0.0001,0,是,是,是
A61H39/06,1,0.0001,0,是,是,是
C01C3/12,1,0.0001,0,是,是,是
B23B5/00,1,0.0001,0,是,是,是
A61K8/64,1,0.0001,0,是,是,是
B21C1/02,1,0.0001,0,是,是,是
C25C3/36,1,0.0001,0,是,是,是
E03B3/04,1,0.0001,0,是,是,是
B01F27/806,1,0.0001,0,是,是,是
A63B22/02,1,0.0001,0,是,是,是
H02K15/08,1,0.0001,0,是,是,是
A47D7/00,1,0.0001,0,是,是,是
G07F9/00,1,0.0001,0,是,是,是
G06V20/56,1,0.0001,0,是,是,是
G06Q20/24,1,0.0001,0,是,是,是
C25B9/65,1,0.0001,0,是,是,是
F16L43/00,1,0.0001,0,是,是,是
E21D9/06,1,0.0001,0,是,是,是
B65G15/32,1,0.0001,0,是,是,是
B41F15/36,1,0.0001,0,是,是,是
G01S19/41,1,0.0001,0,是,是,是
G03B15/02,1,0.0001,0,是,是,是
B63B1/14,1,0.0001,0,是,是,是
F26B17/20,1,0.0001,0,是,是,是
B27M1/08,1,0.0001,0,是,是,是
B01J31/22,1,0.0001,0,是,是,是
C08G77/14,1,0.0001,0,是,是,是
B29C45/38,1,0.0001,0,是,是,是
F26B15/12,1,0.0001,0,是,是,是
F41H11/02,1,0.0001,0,是,是,是
G01D11/24,1,0.0001,0,是,是,是
A63F13/42,1,0.0001,0,是,是,是
H02M3/07,1,0.0001,0,是,是,是
G01R19/10,1,0.0001,0,是,是,是
B60K15/07,1,0.0001,0,是,是,是
H05B3/20,1,0.0001,0,是,是,是
G09F19/12,1,0.0001,0,是,是,是
F28D3/02,1,0.0001,0,是,是,是
H04L67/1396,1,0.0001,0,是,是,是
B01D50/20,1,0.0001,0,是,是,是
G09B9/042,1,0.0001,0,是,是,是
C10B53/00,1,0.0001,0,是,是,是
C23C18/16,1,0.0001,0,是,是,是
G09B23/12,1,0.0001,0,是,是,是
A01D46/04,1,0.0001,0,是,是,是
B25J15/08,1,0.0001,0,是,是,是
B67D1/08,1,0.0001,0,是,是,是
F16L1/06,1,0.0001,0,是,是,是
G10D13/02,1,0.0001,0,是,是,是
H04L47/24,1,0.0001,0,是,是,是
B29C64/295,1,0.0001,0,是,是,是
E21D11/00,1,0.0001,0,是,是,是
H01B9/02,1,0.0001,0,是,是,是
G01P21/02,1,0.0001,0,是,是,是
H04W4/14,1,0.0001,0,是,是,是
G01L1/02,1,0.0001,0,是,是,是
F25D13/00,1,0.0001,0,是,是,是
B65H35/06,1,0.0001,0,是,是,是
B29C43/34,1,0.0001,0,是,是,是
B60P3/22,1,0.0001,0,是,是,是
F27D19/00,1,0.0001,0,是,是,是
C12N1/18,1,0.0001,0,是,是,是
F04D29/22,1,0.0001,0,是,是,是
A61K39/00,1,0.0001,0,是,是,是
A23L3/3589,1,0.0001,0,是,是,是
G06V10/75,1,0.0001,0,是,是,是
A23G9/22,1,0.0001,0,是,是,是
F28D1/053,1,0.0001,0,是,是,是
G01N27/622,1,0.0001,0,是,是,是
B65C9/28,1,0.0001,0,是,是,是
F16L3/16,1,0.0001,0,是,是,是
B01J27/06,1,0.0001,0,是,是,是
B66B11/00,1,0.0001,0,是,是,是
A24D3/02,1,0.0001,0,是,是,是
C03B27/012,1,0.0001,0,是,是,是
G01G21/22,1,0.0001,0,是,是,是
B60R11/02,1,0.0001,0,是,是,是
D03C9/02,1,0.0001,0,是,是,是
D06F39/14,1,0.0001,0,是,是,是
E03C1/046,1,0.0001,0,是,是,是
C12J1/10,1,0.0001,0,是,是,是
C21D8/02,1,0.0001,0,是,是,是
C02F11/02,1,0.0001,0,是,是,是
H02G7/00,1,0.0001,0,是,是,是
B65B43/59,1,0.0001,0,是,是,是
A61B5/372,1,0.0001,0,是,是,是
C12C7/14,1,0.0001,0,是,是,是
C01C3/02,1,0.0001,0,是,是,是
B60R21/01,1,0.0001,0,是,是,是
C12N9/38,1,0.0001,0,是,是,是
B21F1/02,1,0.0001,0,是,是,是
B29C48/87,1,0.0001,0,是,是,是
B29C70/46,1,0.0001,0,是,是,是
B29C43/02,1,0.0001,0,是,是,是
G06F7/58,1,0.0001,0,是,是,是
C07J73/00,1,0.0001,0,是,是,是
D06B3/12,1,0.0001,0,是,是,是
E04F15/024,1,0.0001,0,是,是,是
B60W10/06,1,0.0001,0,是,是,是
B01J23/745,1,0.0001,0,是,是,是
B66F7/04,1,0.0001,0,是,是,是
E04H12/22,1,0.0001,0,是,是,是
E02D5/58,1,0.0001,0,是,是,是
B23K26/142,1,0.0001,0,是,是,是
A41H43/00,1,0.0001,0,是,是,是
E01C11/26,1,0.0001,0,是,是,是
G16H20/10,1,0.0001,0,是,是,是
H04L41/0803,1,0.0001,0,是,是,是
C08J9/36,1,0.0001,0,是,是,是
C22B9/04,1,0.0001,0,是,是,是
H03K3/57,1,0.0001,0,是,是,是
E03D1/14,1,0.0001,0,是,是,是
F25B15/06,1,0.0001,0,是,是,是
A24B3/10,1,0.0001,0,是,是,是
H02J7/32,1,0.0001,0,是,是,是
D06F69/00,1,0.0001,0,是,是,是
H04L45/247,1,0.0001,0,是,是,是
B65G51/02,1,0.0001,0,是,是,是
A47H1/04,1,0.0001,0,是,是,是
G10L15/00,1,0.0001,0,是,是,是
B41F15/16,1,0.0001,0,是,是,是
G02F1/39,1,0.0001,0,是,是,是
D01D4/04,1,0.0001,0,是,是,是
B22F7/06,1,0.0001,0,是,是,是
A61K31/366,1,0.0001,0,是,是,是
C08L67/06,1,0.0001,0,是,是,是
C08K9/12,1,0.0001,0,是,是,是
H04W40/02,1,0.0001,0,是,是,是
B25J9/02,1,0.0001,0,是,是,是
B23D45/12,1,0.0001,0,是,是,是
C07C29/00,1,0.0001,0,是,是,是
B65B1/00,1,0.0001,0,是,是,是
B61C15/04,1,0.0001,0,是,是,是
E01F13/04,1,0.0001,0,是,是,是
A01B71/00,1,0.0001,0,是,是,是
G01R31/388,1,0.0001,0,是,是,是
H04W16/22,1,0.0001,0,是,是,是
B65H67/056,1,0.0001,0,是,是,是
A61H3/04,1,0.0001,0,是,是,是
B25J9/04,1,0.0001,0,是,是,是
D05B33/00,1,0.0001,0,是,是,是
E21B44/00,1,0.0001,0,是,是,是
B21C23/21,1,0.0001,0,是,是,是
G01R29/00,1,0.0001,0,是,是,是
H03K3/01,1,0.0001,0,是,是,是
E03B7/07,1,0.0001,0,是,是,是
G01L19/06,1,0.0001,0,是,是,是
F23G5/44,1,0.0001,0,是,是,是
C01B33/12,1,0.0001,0,是,是,是
H04W88/10,1,0.0001,0,是,是,是
E04G21/24,1,0.0001,0,是,是,是
A23L2/40,1,0.0001,0,是,是,是
G01M17/06,1,0.0001,0,是,是,是
F16C29/06,1,0.0001,0,是,是,是
F21V21/22,1,0.0001,0,是,是,是
H01M50/533,1,0.0001,0,是,是,是
G01S13/58,1,0.0001,0,是,是,是
H04N21/643,1,0.0001,0,是,是,是
F21S45/47,1,0.0001,0,是,是,是
A01M29/16,1,0.0001,0,是,是,是
H02J3/12,1,0.0001,0,是,是,是
H04W8/00,1,0.0001,0,是,是,是
H01F27/28,1,0.0001,0,是,是,是
B01J27/053,1,0.0001,0,是,是,是
H02J9/00,1,0.0001,0,是,是,是
B04B5/04,1,0.0001,0,是,是,是
C08L75/08,1,0.0001,0,是,是,是
A61B17/15,1,0.0001,0,是,是,是
F24F7/007,1,0.0001,0,是,是,是
B66F9/22,1,0.0001,0,是,是,是
C04B35/58,1,0.0001,0,是,是,是
E03F5/06,1,0.0001,0,是,是,是
G10L15/08,1,0.0001,0,是,是,是
H01L21/66,1,0.0001,0,是,是,是
B21D37/12,1,0.0001,0,是,是,是
B22F3/105,1,0.0001,0,是,是,是
B28C5/24,1,0.0001,0,是,是,是
B27B5/06,1,0.0001,0,是,是,是
B01F35/93,1,0.0001,0,是,是,是
G08G1/042,1,0.0001,0,是,是,是
B28D1/18,1,0.0001,0,是,是,是
A61K8/67,1,0.0001,0,是,是,是
B60R1/06,1,0.0001,0,是,是,是
H01R13/04,1,0.0001,0,是,是,是
B60B19/12,1,0.0001,0,是,是,是
B01L7/02,1,0.0001,0,是,是,是
A23L3/365,1,0.0001,0,是,是,是
B01J27/128,1,0.0001,0,是,是,是
H01L29/45,1,0.0001,0,是,是,是
H02G7/05,1,0.0001,0,是,是,是
G16B40/00,1,0.0001,0,是,是,是
B21D5/00,1,0.0001,0,是,是,是
B65B35/10,1,0.0001,0,是,是,是
C11B1/00,1,0.0001,0,是,是,是
B05B7/04,1,0.0001,0,是,是,是
B01D25/21,1,0.0001,0,是,是,是
B65G25/02,1,0.0001,0,是,是,是
E01B29/16,1,0.0001,0,是,是,是
G06F40/177,1,0.0001,0,是,是,是
B01F27/112,1,0.0001,0,是,是,是
A61K9/00,1,0.0001,0,是,是,是
G01N21/954,1,0.0001,0,是,是,是
G01L1/20,1,0.0001,0,是,是,是
H01R25/16,1,0.0001,0,是,是,是
F26B20/00,1,0.0001,0,是,是,是
E01D19/02,1,0.0001,0,是,是,是
C03C17/25,1,0.0001,0,是,是,是
C04B7/24,1,0.0001,0,是,是,是
G01N25/16,1,0.0001,0,是,是,是
B23K26/22,1,0.0001,0,是,是,是
B28B1/50,1,0.0001,0,是,是,是
G02B27/09,1,0.0001,0,是,是,是
A23L33/18,1,0.0001,0,是,是,是
A61K9/51,1,0.0001,0,是,是,是
B66C15/06,1,0.0001,0,是,是,是
F28F19/00,1,0.0001,0,是,是,是
A61L27/06,1,0.0001,0,是,是,是
B65H54/76,1,0.0001,0,是,是,是
A61K35/52,1,0.0001,0,是,是,是
G21F9/12,1,0.0001,0,是,是,是
B22D19/00,1,0.0001,0,是,是,是
B62M1/10,1,0.0001,0,是,是,是
E03D3/12,1,0.0001,0,是,是,是
C07C225/34,1,0.0001,0,是,是,是
A23N12/08,1,0.0001,0,是,是,是
F16H57/023,1,0.0001,0,是,是,是
G06F21/51,1,0.0001,0,是,是,是
G16Y40/10,1,0.0001,0,是,是,是
E21B43/22,1,0.0001,0,是,是,是
C21B7/12,1,0.0001,0,是,是,是
B60S9/215,1,0.0001,0,是,是,是
B26D1/547,1,0.0001,0,是,是,是
H02M7/48,1,0.0001,0,是,是,是
C08J3/03,1,0.0001,0,是,是,是
B22D41/44,1,0.0001,0,是,是,是
G01B9/02015,1,0.0001,0,是,是,是
H01J21/10,1,0.0001,0,是,是,是
B04B1/00,1,0.0001,0,是,是,是
C12Q1/6883,1,0.0001,0,是,是,是
A01F11/06,1,0.0001,0,是,是,是
B09B3/30,1,0.0001,0,是,是,是
A01N43/653,1,0.0001,0,是,是,是
A01K43/04,1,0.0001,0,是,是,是
C01D15/04,1,0.0001,0,是,是,是
H01G11/34,1,0.0001,0,是,是,是
H04L49/40,1,0.0001,0,是,是,是
C22C30/00,1,0.0001,0,是,是,是
E01B25/10,1,0.0001,0,是,是,是
B01L3/00,1,0.0001,0,是,是,是
D01D5/088,1,0.0001,0,是,是,是
B64F5/40,1,0.0001,0,是,是,是
B29C65/08,1,0.0001,0,是,是,是
A47B57/06,1,0.0001,0,是,是,是
H02J3/26,1,0.0001,0,是,是,是
C09K5/20,1,0.0001,0,是,是,是
B24C3/00,1,0.0001,0,是,是,是
A23C9/16,1,0.0001,0,是,是,是
C07H1/00,1,0.0001,0,是,是,是
H04W88/08,1,0.0001,0,是,是,是
B01F27/84,1,0.0001,0,是,是,是
C01F11/06,1,0.0001,0,是,是,是
E04B1/94,1,0.0001,0,是,是,是
B21D22/22,1,0.0001,0,是,是,是
B01F29/64,1,0.0001,0,是,是,是
B26F1/44,1,0.0001,0,是,是,是
C11D7/44,1,0.0001,0,是,是,是
G01C5/00,1,0.0001,0,是,是,是
A61F13/551,1,0.0001,0,是,是,是
B29C33/00,1,0.0001,0,是,是,是
B61D47/00,1,0.0001,0,是,是,是
B29C48/05,1,0.0001,0,是,是,是
G10L13/047,1,0.0001,0,是,是,是
H01M6/16,1,0.0001,0,是,是,是
D06P1/00,1,0.0001,0,是,是,是
H01M50/15,1,0.0001,0,是,是,是
C08L15/00,1,0.0001,0,是,是,是
H01Q1/08,1,0.0001,0,是,是,是
B02C17/24,1,0.0001,0,是,是,是
A22B5/08,1,0.0001,0,是,是,是
H01B7/04,1,0.0001,0,是,是,是
B60K17/06,1,0.0001,0,是,是,是
C03B5/235,1,0.0001,0,是,是,是
G01R21/00,1,0.0001,0,是,是,是
B26D1/16,1,0.0001,0,是,是,是
H01H85/175,1,0.0001,0,是,是,是
G06V20/64,1,0.0001,0,是,是,是
G10L17/26,1,0.0001,0,是,是,是
B22D7/12,1,0.0001,0,是,是,是
C12N5/20,1,0.0001,0,是,是,是
H04B1/3816,1,0.0001,0,是,是,是
H02B1/20,1,0.0001,0,是,是,是
A01K47/00,1,0.0001,0,是,是,是
A23L17/10,1,0.0001,0,是,是,是
B65D88/28,1,0.0001,0,是,是,是
B22C9/24,1,0.0001,0,是,是,是
G01N3/46,1,0.0001,0,是,是,是
C07D403/06,1,0.0001,0,是,是,是
G06Q50/18,1,0.0001,0,是,是,是
B29C48/265,1,0.0001,0,是,是,是
F26B1/00,1,0.0001,0,是,是,是
F16C33/66,1,0.0001,0,是,是,是
B65G47/52,1,0.0001,0,是,是,是
B29B13/00,1,0.0001,0,是,是,是
B29D7/01,1,0.0001,0,是,是,是
G09B23/20,1,0.0001,0,是,是,是
F27B17/02,1,0.0001,0,是,是,是
B65G29/00,1,0.0001,0,是,是,是
B22F5/08,1,0.0001,0,是,是,是
A61M1/36,1,0.0001,0,是,是,是
A61K47/69,1,0.0001,0,是,是,是
B65G67/02,1,0.0001,0,是,是,是
H01L29/872,1,0.0001,0,是,是,是
B27N7/00,1,0.0001,0,是,是,是
B01J23/889,1,0.0001,0,是,是,是
B65G67/04,1,0.0001,0,是,是,是
F16H63/34,1,0.0001,0,是,是,是
A61K38/02,1,0.0001,0,是,是,是
H01M50/267,1,0.0001,0,是,是,是
G01N33/48,1,0.0001,0,是,是,是
B65B43/40,1,0.0001,0,是,是,是
G01B5/008,1,0.0001,0,是,是,是
A61L2/16,1,0.0001,0,是,是,是
B60L13/04,1,0.0001,0,是,是,是
B23D45/04,1,0.0001,0,是,是,是
F25J1/02,1,0.0001,0,是,是,是
C01B25/45,1,0.0001,0,是,是,是
C25D11/04,1,0.0001,0,是,是,是
A61F2/30,1,0.0001,0,是,是,是
E01B9/68,1,0.0001,0,是,是,是
C05F9/02,1,0.0001,0,是,是,是
C08J3/22,1,0.0001,0,是,是,是
B07C5/36,1,0.0001,0,是,是,是
F27B7/22,1,0.0001,0,是,是,是
G01V1/00,1,0.0001,0,是,是,是
B42B5/02,1,0.0001,0,是,是,是
B62D31/00,1,0.0001,0,是,是,是
C09J7/29,1,0.0001,0,是,是,是
G06F16/583,1,0.0001,0,是,是,是
F23D14/46,1,0.0001,0,是,是,是
F28C1/00,1,0.0001,0,是,是,是
F25C5/04,1,0.0001,0,是,是,是
B03C1/14,1,0.0001,0,是,是,是
B62J50/16,1,0.0001,0,是,是,是
B24B27/02,1,0.0001,0,是,是,是
G06T7/246,1,0.0001,0,是,是,是
B28B21/14,1,0.0001,0,是,是,是
C10G67/02,1,0.0001,0,是,是,是
G01N31/10,1,0.0001,0,是,是,是
D06C7/02,1,0.0001,0,是,是,是
A24F19/10,1,0.0001,0,是,是,是
B29C45/13,1,0.0001,0,是,是,是
G06F8/61,1,0.0001,0,是,是,是
G06F3/0354,1,0.0001,0,是,是,是
B01D19/02,1,0.0001,0,是,是,是
H01F7/02,1,0.0001,0,是,是,是
B65H3/12,1,0.0001,0,是,是,是
C12Q1/06,1,0.0001,0,是,是,是
H01M10/0583,1,0.0001,0,是,是,是
C12N15/82,1,0.0001,0,是,是,是
F16L3/22,1,0.0001,0,是,是,是
A23L27/00,1,0.0001,0,是,是,是
F16K3/02,1,0.0001,0,是,是,是
C07D213/04,1,0.0001,0,是,是,是
C03C23/00,1,0.0001,0,是,是,是
B60T8/24,1,0.0001,0,是,是,是
B61D3/00,1,0.0001,0,是,是,是
B63B3/46,1,0.0001,0,是,是,是
B21D3/02,1,0.0001,0,是,是,是
A24F40/44,1,0.0001,0,是,是,是
B61F5/52,1,0.0001,0,是,是,是
D06F81/08,1,0.0001,0,是,是,是
A23C9/18,1,0.0001,0,是,是,是
H01L31/0336,1,0.0001,0,是,是,是
B60R21/215,1,0.0001,0,是,是,是
C03B27/04,1,0.0001,0,是,是,是
C22C38/06,1,0.0001,0,是,是,是
B01F23/70,1,0.0001,0,是,是,是
A23K30/18,1,0.0001,0,是,是,是
